url,category,indicator,country,country_code,data_points,latest_year,collected_at
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SGP,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Singapore,SGP,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=MYS,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Malaysia,MYS,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=NGA,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Nigeria,NGA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=EGY,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),"Egypt, Arab Rep.",EGY,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=KEN,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Kenya,KEN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=MAR,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Morocco,MAR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SEN,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Senegal,SEN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=CIV,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Cote d'Ivoire,CIV,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=TUN,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Tunisia,TUN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=CMR,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Cameroon,CMR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=MEX,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Mexico,MEX,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=ARG,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Argentina,ARG,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=COL,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Colombia,COL,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=CHL,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Chile,CHL,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=SAU,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Saudi Arabia,SAU,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=ARE,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),United Arab Emirates,ARE,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG?locations=TUR,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),Turkiye,TUR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.MKTP.KD.ZG,indicator_NY.GDP.MKTP.KD.ZG,GDP growth (annual %),methodology,,0,,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=USA,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),United States,USA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=GBR,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),United Kingdom,GBR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=FRA,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),France,FRA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=DEU,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Germany,DEU,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=JPN,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Japan,JPN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=CAN,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Canada,CAN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=ITA,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Italy,ITA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=CHN,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),China,CHN,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=IND,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),India,IND,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=BRA,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Brazil,BRA,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=RUS,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Russian Federation,RUS,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=ZAF,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),South Africa,ZAF,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=ESP,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Spain,ESP,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=NLD,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Netherlands,NLD,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=BEL,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Belgium,BEL,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=CHE,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Switzerland,CHE,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=SWE,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Sweden,SWE,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=NOR,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Norway,NOR,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=POL,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Poland,POL,24,2023,2026-03-06T12:49:38.014457
https://data.worldbank.org/indicator/NY.GDP.PCAP.CD?locations=AUT,indicator_NY.GDP.PCAP.CD,GDP per capita (current US$),Austria,AUT,24,2023,2026-03-06T12:49:38.014457
